GaussianMLPPolicy/LossAfter,Evaluation/TerminationRate,Evaluation/AverageReturn,Evaluation/Iteration,GaussianMLPPolicy/dLoss,GaussianMLPPolicy/LossBefore,GaussianMLPValueFunction/LossBefore,Evaluation/MinReturn,GaussianMLPPolicy/KL,TotalEnvSteps,Evaluation/MaxReturn,GaussianMLPValueFunction/dLoss,Evaluation/StdReturn,Evaluation/NumEpisodes,GaussianMLPPolicy/Entropy,GaussianMLPPolicy/KLBefore,Evaluation/SuccessRate,Evaluation/AverageDiscountedReturn,GaussianMLPValueFunction/LossAfter
-0.0030121870804578066,0.0,140.92147011560368,18,0.0030121863819658756,-6.675719976811934e-10,19.267290115356445,1.5685640638660605,0.0067030745558440685,47500,375.19510702884946,0.46838951110839844,169.83846722919137,5,5.394966125488281,0.0,0.0,54.395793603213306,18.798900604248047
-0.002259029308333993,0.0,130.48337196117393,19,0.0022590281441807747,-1.239776614703203e-09,13.658758163452148,1.5655139247002938,0.0067402953281998634,50000,344.89512456265163,0.23591136932373047,156.8907601992509,5,5.351790428161621,0.0,0.0,46.821922369911114,13.422846794128418
-0.004613242112100124,0.0,130.53433472856423,20,0.004613242112100124,-2.145767175054658e-10,13.427906036376953,1.4047226378509263,0.009478811174631119,52500,322.251378087124,0.28409671783447266,156.4508261148234,5,5.377814292907715,0.0,0.0,50.376253680766084,13.14380931854248
-0.002790395636111498,0.0,146.10470806738675,21,0.002790394937619567,-6.198883073516015e-10,21.300508499145508,1.4590218233635726,0.009340130724012852,55000,370.80942927411905,0.9328994750976562,175.50190954868685,5,5.371872425079346,0.0,0.0,64.46297422233587,20.36760902404785
-0.0013903039507567883,0.0,184.4590532534831,22,0.0013903030194342136,-9.655952704079596e-10,43.974884033203125,1.7038652780164627,0.009121821261942387,57500,510.470533348519,5.286457061767578,224.86567202182547,5,5.342679500579834,0.0,0.0,83.8736820047462,38.68842697143555
-0.0003744067798834294,0.0,222.5689319479196,23,0.00037440715823322535,3.69548808221154e-10,73.513916015625,1.6611782507952373,0.0068563492968678474,60000,602.6666727731043,13.780677795410156,270.63116998448754,5,5.270469665527344,0.0,0.0,105.94858118764346,59.733238220214844
-0.001691951765678823,0.0,212.40519238336483,24,0.0016919514164328575,-3.337859988405967e-10,41.9182014465332,1.6335940251066645,0.008476387709379196,62500,547.3400097605694,4.940467834472656,256.84365342982164,5,5.286801338195801,0.0,0.0,98.49158585081236,36.97773361206055
-0.0013973512686789036,0.0,240.67371583827372,25,0.001397351617924869,2.98023217215615e-10,74.36669921875,1.5460709647726392,0.006960396654903889,65000,700.2911485129335,13.842941284179688,298.21183602893376,5,5.3185882568359375,0.0,0.0,110.14001318492078,60.52375793457031
-0.0008260574541054666,0.0,259.48233420789654,26,0.0008260574541054666,-2.384185730786026e-11,59.1524543762207,1.9109076148559356,0.0075208451598882675,67500,693.9829182827345,9.233348846435547,315.4706864246435,5,5.314202308654785,0.0,0.0,117.50903243545731,49.919105529785156
-0.0007831718539819121,0.0,200.01156703771144,27,0.0007831714465282857,-3.8146971692576415e-10,26.380468368530273,1.6350290691123504,0.007004203740507364,70000,575.3994420838345,1.8151283264160156,246.5187002297314,5,5.33079195022583,0.0,0.0,85.84827656280879,24.565340042114258
-0.0014025658601894975,0.0,176.65499741798294,28,0.0014025652781128883,-5.245208711812666e-10,16.613155364990234,1.6756574172927452,0.00676776422187686,72500,478.13458709901323,0.7401361465454102,214.41173808368558,5,5.2934041023254395,0.0,0.0,82.68928873131236,15.873019218444824
-0.0008248613448813558,0.0,235.91493843760873,29,0.0008248609956353903,-3.7550926257345907e-10,39.85072326660156,1.5363665917763132,0.006785030942410231,75000,643.4923638201624,5.165184020996094,287.5070023958802,5,5.287655353546143,0.0,0.2,118.79581780862168,34.68553924560547
-0.0006765005527995527,0.0,257.50321011673987,30,0.0006765006110072136,7.15255771277512e-11,40.42564392089844,2.01209130100327,0.006649957504123449,77500,641.7394572191869,5.609519958496094,311.2433710923468,5,5.327042102813721,0.0,0.0,127.62285167618036,34.816123962402344
-0.002814738778397441,0.0,178.08550859245832,31,0.0028147397097200155,8.702278342376246e-10,15.089405059814453,1.7284707624569269,0.009991711005568504,80000,492.0529621728098,0.7582054138183594,216.80043722027875,5,5.3449320793151855,0.0,0.0,85.06112921262502,14.331199645996094
-0.002674510469660163,0.0,174.86048276003856,32,0.0026745109353214502,4.649162166359133e-10,11.905073165893555,1.3801593380183281,0.009373492561280727,82500,471.8528583307794,1.9973716735839844,212.1466635508719,5,5.372199058532715,0.0,0.0,80.57418491163955,9.90770149230957
-0.0011015618219971657,0.0,204.99253128971705,33,0.0011015634518116713,1.680851013929896e-09,17.77433204650879,1.6574832250430238,0.009268787689507008,85000,640.6463259235802,2.029355049133301,261.30701159592695,5,5.339561939239502,0.0,0.0,95.77540675112648,15.744976997375488
-0.0011792583391070366,0.0,258.84208511792565,34,0.0011792585719376802,2.6822088994293836e-10,30.196449279785156,1.9009399419482718,0.006643345579504967,87500,796.7199170061019,5.238483428955078,328.09145849924596,5,5.312860488891602,0.0,0.2,124.00034223243229,24.957965850830078
-0.0014103546272963285,0.0,262.7183600047505,35,0.0014103561406955123,1.4662742131577033e-09,22.297266006469727,1.975184871838382,0.009740029461681843,90000,830.6687057308544,3.0208683013916016,337.10949991167206,5,5.299472808837891,0.0,0.0,114.90845477587024,19.276397705078125
-0.001300564268603921,0.0,281.2684366505213,36,0.0013005643850192428,7.15255771277512e-11,19.759227752685547,1.682240760107125,0.0065664625726640224,92500,772.8018625672483,2.3292293548583984,344.02849672190894,5,5.331786632537842,0.0,0.0,123.44381870551895,17.42999839782715
-0.001345413038507104,0.0,320.1069129013038,37,0.0013454135041683912,4.1723252630632146e-10,29.151432037353516,1.7963516828625297,0.008538376539945602,95000,849.3531384460395,4.912801742553711,389.7706089504596,5,5.34792423248291,0.0,0.4,151.79430173352995,24.238630294799805
-0.0006379853584803641,0.0,342.1255849150641,38,0.0006379857659339905,3.9637088056210246e-10,34.36800765991211,1.7593964448246298,0.009191099554300308,97500,943.0511253969418,6.167280197143555,419.1133716791537,5,5.407708168029785,0.0,0.2,168.93146569680687,28.200727462768555
-0.001157905557192862,0.0,306.2614655375201,39,0.0011579056736081839,8.940696794024205e-11,17.354890823364258,1.8503180886640858,0.007432012353092432,100000,783.5033961596722,1.5791740417480469,371.3374819080531,5,5.412271022796631,0.0,0.2,140.89484172042597,15.775716781616211
-0.0006370915216393769,0.0,348.1382118872797,40,0.0006370916380546987,1.3709068602540952e-10,23.9000186920166,1.7803662367669548,0.007437787018716335,102500,1076.9768215503366,3.2809810638427734,443.0121802196013,5,5.3613810539245605,0.0,0.2,151.3770517606422,20.619037628173828
-0.0005127298645675182,0.0,337.724983838939,41,0.0005127285839989781,-1.2516975234078132e-09,19.437393188476562,1.6570356314656804,0.008789372630417347,105000,940.0641922472554,2.4391746520996094,414.8210353363449,5,5.404637813568115,0.0,0.4,157.90332239749733,16.998218536376953
-0.00050915009342134,0.0,439.16923775540516,42,0.0005091493367217481,-7.748603980672897e-10,32.242652893066406,1.6343330627900658,0.006686147302389145,107500,1414.1139964476215,6.062173843383789,571.204687361611,5,5.449335098266602,0.0,0.2,169.51269652896872,26.180479049682617
-0.0003920016170013696,0.0,540.6886990735367,43,0.00039200004539452493,-1.5795230678961047e-09,52.1498908996582,1.7094139129124757,0.006554798688739538,110000,2086.378483464233,12.666271209716797,807.5618888574433,5,5.5405964851379395,0.0,0.0,163.6978785745804,39.483619689941406
-0.0006311593460850418,0.0,601.8891693160009,44,0.0006311595789156854,2.5331975406217566e-10,44.21220016479492,1.7300330669091968,0.009833118878304958,112500,2140.6295861297444,7.979545593261719,837.8171338570783,5,5.60151481628418,0.0,0.4,206.46615027863928,36.2326545715332
-0.0004143548139836639,0.0,824.3884496225426,45,0.00041435493039898574,1.0430813157658037e-10,73.50568389892578,2.3671200995099255,0.006463078316301107,115000,2252.3006032677486,17.767139434814453,1013.0369004362041,5,5.627541542053223,0.0,0.4,253.77680141053264,55.73854446411133
-0.00026340808835811913,0.0,1045.9185766786925,46,0.00026340788463130593,-2.1606683109354208e-10,83.38971710205078,1.8793539515816653,0.009431779384613037,117500,3174.271778865615,19.4117431640625,1325.8052024943388,5,5.652055740356445,0.0,0.2,257.17905590852814,63.97797393798828
-0.0005141077563166618,0.0,544.8364854876401,47,0.0005141078145243227,8.642673382519561e-11,16.45162582397461,2.2815621074653865,0.00653028255328536,120000,1870.1603706950384,0.7846527099609375,738.2743917459303,5,5.605608940124512,0.0,0.2,181.21848798560276,15.666973114013672
-0.0004266076139174402,0.0,890.1444264678964,48,0.0004266069154255092,-7.033348348173263e-10,43.816593170166016,2.6922493444434696,0.009350558742880821,122500,2512.230849948329,6.2639312744140625,1100.9525112362667,5,5.623351097106934,0.0,0.4,260.3084711394633,37.55266189575195
-0.00029926467686891556,0.0,854.1257462833346,49,0.0002992660738527775,1.3962387912513918e-09,41.16015625,1.7956163263437055,0.006596212740987539,125000,3059.020649924366,5.791149139404297,1196.0974124188149,5,5.642852783203125,0.0,0.4,222.8910706796127,35.3690071105957
-0.0005716152372770011,0.0,628.9274934496308,50,0.0005716145969927311,-6.467104074481256e-10,14.213998794555664,2.2292229071875655,0.009815797209739685,127500,1897.5819972117497,0.567957878112793,793.7564512204685,5,5.604676246643066,0.0,0.4,206.72428655776125,13.646040916442871
-0.00032054190523922443,0.0,797.3671415779429,51,0.00032054155599325895,-3.4570693530078245e-10,18.871870040893555,1.9735969077943867,0.009703251533210278,130000,2183.7300238220055,1.4694900512695312,980.2947301138767,5,5.637511253356934,0.0,0.4,229.46628061108407,17.402379989624023
-0.000852719706017524,0.0,441.0598695943134,52,0.0008527198806405067,1.9669532669297496e-10,7.15382194519043,1.6080729539750294,0.006895055528730154,132500,1247.3383075751342,0.08243513107299805,544.3121346074223,5,5.598915100097656,0.0,0.2,163.27125700183473,7.071386814117432
-0.0006300273234955966,0.0,428.6173715328946,53,0.0006300276727415621,3.337859988405967e-10,7.541589736938477,1.6879188852099696,0.00647083530202508,135000,1178.7552602403623,0.1241903305053711,525.9124115880998,5,5.558043956756592,0.0,0.2,176.3858043381719,7.4173994064331055
-0.0006986699299886823,0.0,542.5352336506728,54,0.000698669406119734,-5.42402289749333e-10,8.878954887390137,1.7406543180756469,0.0095975361764431,137500,1369.0459047903064,0.2676401138305664,660.677048021534,5,5.5411906242370605,0.0,0.2,184.1475059009686,8.61131477355957
-0.00030677078757435083,0.0,597.0493405287494,55,0.00030677099130116403,1.9073485846288207e-10,10.974625587463379,1.5740081155587236,0.0069531602784991264,140000,1693.8988227061225,0.6433343887329102,739.2834288684664,5,5.494450569152832,0.0,0.0,200.04622051465518,10.331291198730469
-0.00046291571925394237,0.0,766.8116310503822,56,0.00046291633043438196,6.079673986469913e-10,17.54395866394043,1.8201864993780845,0.008617699146270752,142500,2454.6203662426265,2.1595754623413086,996.4429886058388,5,5.491353988647461,0.0,0.0,209.3210319246635,15.384383201599121
-0.00024009804474189878,0.0,1166.3988860985137,57,0.0002400968223810196,-1.2278557059985928e-09,34.5345344543457,1.5814760384699584,0.006523339077830315,145000,3361.048650881929,8.158525466918945,1453.2027076989439,5,5.4879021644592285,0.0,0.2,247.64995807162322,26.376008987426758
-0.00020728283561766148,0.0,908.8828186775474,58,0.00020728445088025182,1.6212463593845428e-09,18.695493698120117,1.5503862113597857,0.0067022405564785,147500,3267.2527630549916,2.004180908203125,1277.0446388834835,5,5.44287109375,0.0,0.2,222.52819981980764,16.691312789916992
-0.00032039903453551233,0.0,971.648079461168,59,0.0003203983651474118,-6.556510889765832e-10,18.11817169189453,1.8832576967905916,0.00978846289217472,150000,3360.1769545942857,2.0449562072753906,1325.6804361093934,5,5.438085079193115,0.0,0.2,223.64171156648217,16.07321548461914
-0.00027404469437897205,0.0,1118.3886612085757,60,0.0002740423078648746,-2.39610664642953e-09,17.352638244628906,1.9429161300639792,0.006483105476945639,152500,2895.3244562340633,1.8444414138793945,1367.0231621631742,5,5.417662620544434,0.0,0.0,234.19295364271642,15.508196830749512
-0.0002821771486196667,0.0,1191.6442511625078,61,0.00028217959334142506,2.4437905032925755e-09,17.816577911376953,1.7732178193081598,0.006778488866984844,155000,3143.4308961612724,2.0333433151245117,1459.7783829294137,5,5.422811031341553,0.0,0.2,257.46382933784236,15.783234596252441
-0.00020104108261875808,0.0,1325.0294415026683,62,0.0002010400639846921,-1.0192394706010077e-09,19.438980102539062,2.056554285400692,0.006455325521528721,157500,3434.122770542518,2.5571670532226562,1620.7576826087477,5,5.461516857147217,0.0,0.4,267.6476748899254,16.881813049316406
-0.00018116604769602418,0.0,1260.5685427171784,63,0.00018116690625902265,8.583068700218632e-10,15.621068954467773,1.548806052861406,0.00651518115773797,160000,3152.6670260107685,1.508981704711914,1539.9546923146404,5,5.450815200805664,0.0,0.0,247.67168156349385,14.11208724975586
-0.000342457351507619,0.0,1307.5109360405147,64,0.000342456711223349,-6.258487617039066e-10,14.74699878692627,2.0147567485013163,0.006721805781126022,162500,3355.156534361493,1.3226394653320312,1598.848729591729,5,5.423079967498779,0.0,0.2,261.4335496830505,13.424359321594238
-0.00011282191553618759,0.0,1334.2217682486657,65,0.00011282256309641525,6.496906346242781e-10,14.016668319702148,1.6366389186271209,0.00660525681450963,165000,3443.1280555946178,1.2110233306884766,1632.2207361243443,5,5.365776062011719,0.0,0.2,263.7371369920377,12.805644989013672
-0.00024566310457885265,0.0,1265.2506844613933,66,0.0002456644142512232,1.3113021779531664e-09,11.863551139831543,1.4314344370938263,0.006624546833336353,167500,3239.248665724885,0.7583694458007812,1546.5597383624317,5,5.385125160217285,0.0,0.0,250.58217720343032,11.105181694030762
-0.00020496583601925522,0.0,1176.0411161685536,67,0.00020496379875112325,-2.0414590018447143e-09,9.88064956665039,1.7373874191840393,0.0064027924090623856,170000,3010.996982074759,0.414398193359375,1437.3512788636722,5,5.448689937591553,0.0,0.2,241.5372349683724,9.466251373291016
-0.0002968244953081012,0.0,1277.3215335538948,68,0.00029682350577786565,-9.894370878171799e-10,10.554080963134766,1.7660099461207048,0.009258298203349113,172500,3252.674422700037,0.5910263061523438,1561.1042015981384,5,5.5184454917907715,0.0,0.2,258.88040232310175,9.963054656982422
-0.0002690655237529427,0.0,1217.465598270872,69,0.0002690646215341985,-9.000301615103012e-10,9.493415832519531,1.680978750431687,0.009652345441281796,175000,3225.22321347677,0.4096641540527344,1492.1543014088386,5,5.598595142364502,0.0,0.0,239.81836170559168,9.083751678466797
-0.00023039145162329078,0.0,1288.1640447172872,70,0.00023038953077048063,-1.9252299754413116e-09,9.593138694763184,1.9330209918462633,0.006631382741034031,177500,3257.793465830063,0.4635477066040039,1574.2222478524548,5,5.58967399597168,0.0,0.2,266.81907034339434,9.12959098815918
-0.0002965308085549623,0.0,1067.3761370168659,71,0.00029653083765879273,2.384185730786026e-11,7.646926403045654,1.6585158465530145,0.009747207164764404,180000,2939.441185287397,0.13089513778686523,1314.9176406411827,5,5.5042595863342285,0.0,0.0,221.61351764183982,7.516031265258789
-0.00017597529222257435,0.0,1289.2929873895862,72,0.00017597585974726826,5.602836528062483e-10,9.104580879211426,1.7977463850689261,0.006587841082364321,182500,3377.490785261053,0.4208383560180664,1578.4526074248834,5,5.490763187408447,0.0,0.0,243.6471976992885,8.68374252319336
-0.00018630897102411836,0.0,1293.5964035167112,73,0.00018630854901857674,-4.20212753482474e-10,8.621490478515625,1.6737784075746784,0.006539702415466309,185000,3243.6261895246926,0.3280658721923828,1580.3659586482283,5,5.450921058654785,0.0,0.0,257.97545097637715,8.293424606323242
-0.00027112048701383173,0.0,1253.9763951118612,74,0.00027112007956020534,-4.053115898461357e-10,8.082919120788574,1.872918908508381,0.009432733058929443,187500,3194.818387887448,0.22747325897216797,1532.3702275915546,5,5.478792190551758,0.0,0.0,242.38026490774593,7.855445861816406
-0.00021772613399662077,0.0,1270.986787970395,75,0.0002177252172259614,-9.119510702149114e-10,7.9835333824157715,1.7663813924457665,0.006428645923733711,190000,3293.3429112674794,0.2140522003173828,1555.01666520006,5,5.45345401763916,0.0,0.0,235.28656995706052,7.769481182098389
-0.00030308490386232734,0.0,1148.8471247346388,76,0.0003030842635780573,-6.43730180271973e-10,7.27370023727417,2.6496713769297107,0.009893598966300488,192500,2974.0170935778133,0.09139537811279297,1404.639676914584,5,5.478209972381592,0.0,0.0,225.0310689217562,7.182304859161377
-0.0003349242906551808,0.0,1225.8240448341721,77,0.00033492277725599706,-1.5139579589984464e-09,7.530035018920898,1.8698841331168008,0.009443500079214573,195000,3103.189119819128,0.13842153549194336,1497.892773956813,5,5.596078395843506,0.0,0.0,224.41108138486683,7.391613483428955
-0.0002164417237509042,0.0,1174.3741843129433,78,0.00021644149092026055,-2.3841859042583735e-10,7.212968826293945,2.3668356344661525,0.006399095989763737,197500,2998.542432036551,0.08722209930419922,1435.1589190576362,5,5.61740779876709,0.0,0.0,208.2728405462919,7.125746726989746
-0.0002573233505245298,0.0,903.7501112824372,79,0.00025732250651344657,-8.553266428457107e-10,6.526463985443115,2.300812452801116,0.0066700708121061325,200000,2696.3119418791525,0.008623123168945312,1137.6991454416188,5,5.5626912117004395,0.0,0.0,178.98657364292336,6.51784086227417
-0.00022403436014428735,0.0,1294.2918580892065,80,0.0002240337780676782,-5.751848441981622e-10,7.462296962738037,1.9304420577963237,0.006438286043703556,202500,3309.3683128996536,0.15366125106811523,1581.9401498350953,5,5.528328895568848,0.0,0.0,235.34529290749742,7.308635711669922
-0.00016450509428977966,0.0,1301.5617349161478,81,0.00016450595285277814,8.642673243741683e-10,7.357738494873047,1.5442959429555911,0.009403778240084648,205000,3252.1750508918485,0.12188148498535156,1590.4430879068611,5,5.523430824279785,0.0,0.0,228.27141575121777,7.235857009887695
-0.00016880492330528796,0.0,1316.6047174950531,82,0.0001688052579993382,3.3676625377232483e-10,7.232985019683838,1.995464526442174,0.0065742614679038525,207500,3289.773164331143,0.08811140060424805,1608.9526805680532,5,5.51506233215332,0.0,0.0,240.36990202331086,7.14487361907959
-0.0002625568304210901,0.0,1301.9246862174211,83,0.00026255741249769926,5.9604643443123e-10,7.1195149421691895,1.5753056433326602,0.00647437060251832,210000,3253.7657080417134,0.06057596206665039,1590.9719690228837,5,5.532771110534668,0.0,0.0,250.342816397746,7.058938980102539
-0.00029033629107289016,0.0,1265.1864413115634,84,0.00029033489408902824,-1.3887881955554349e-09,6.9994611740112305,1.8190085495575954,0.009885122068226337,212500,3173.6638382335723,0.03580665588378906,1546.0980216227388,5,5.541729927062988,0.0,0.0,229.71418390791018,6.963654518127441
-0.0002278546744491905,0.0,1261.1800930684935,85,0.0002278538595419377,-8.136034068684239e-10,6.926138877868652,1.8769472192435048,0.009941489435732365,215000,3195.4331052383804,0.023378849029541016,1541.3447547490737,5,5.521844863891602,0.0,0.0,246.38652554910703,6.902760028839111
-0.00019112096924800426,0.0,1124.6574561906102,86,0.00019112147856503725,5.066395081243513e-10,6.717283725738525,2.3140705230256597,0.006490109022706747,217500,2887.968754249752,0.006241321563720703,1374.6622111911527,5,5.445108890533447,0.0,0.0,194.33145273731776,6.711042404174805
-0.0002070011687465012,0.0,1120.030792783474,87,0.0002070008049486205,-3.6060809893712076e-10,6.717126369476318,2.2338731783695938,0.006646636873483658,220000,2953.4729476301427,0.006373882293701172,1371.7210678171195,5,5.429749011993408,0.0,0.0,209.48093248121967,6.710752487182617
-0.0003221392980776727,0.0,1113.7991244417294,88,0.00032213906524702907,-2.205371857355587e-10,6.684154510498047,2.044075954708835,0.006523116957396269,222500,2856.161835729436,0.006782054901123047,1361.3859239535343,5,5.444307804107666,0.0,0.0,212.80357470452054,6.677372455596924
-0.000562832981813699,0.0,1084.2016846743622,89,0.0005628346116282046,1.6033649963276275e-09,6.660059452056885,2.1301120329900147,0.009797174483537674,225000,2774.5906782952907,0.007710456848144531,1324.972142878392,5,5.504143714904785,0.0,0.0,194.74384656148595,6.65234899520874
-0.0003286597493570298,0.0,1254.3305647636814,90,0.00032865809043869376,-1.6719102768902872e-09,6.860530376434326,1.9129464216244194,0.0064939772710204124,227500,3184.8834334760713,0.022400856018066406,1533.1120936160996,5,5.5252227783203125,0.0,0.0,243.25916964224152,6.83812952041626
-0.00027709826827049255,0.0,1304.4415618261157,91,0.0002770972205325961,-1.0609626510671433e-09,6.916126728057861,1.3093848151177734,0.006448925007134676,230000,3322.9828103903205,0.02446126937866211,1594.7084876769609,5,5.537133693695068,0.0,0.2,253.18161272150465,6.891665458679199
-0.0003317752561997622,0.0,1313.0775649716484,92,0.00033177383011206985,-1.415610295651959e-09,6.901178359985352,1.6648689229938947,0.009789342060685158,232500,3304.509069858315,0.014935493469238281,1604.4998316387437,5,5.575846195220947,0.0,0.0,252.26356212142613,6.886242866516113
-0.00019417349540162832,0.0,1331.013184469462,93,0.00019417167641222477,-1.8119812317252126e-09,6.89637565612793,1.8332342928192462,0.00645742192864418,235000,3373.408351015673,0.010084152221679688,1627.0794762167775,5,5.6052775382995605,0.0,0.0,265.3759467903145,6.88629150390625
-0.000247206655330956,0.0,1317.4472784481447,94,0.00024720694636926055,2.771615992269716e-10,6.8781633377075195,1.8898799906574368,0.006714083719998598,237500,3302.1429513555067,0.0076656341552734375,1610.157598075657,5,5.5928874015808105,0.0,0.0,253.94597285718086,6.870497703552246
-0.0002613732940517366,0.0,1288.3135645060524,95,0.0002613714896142483,-1.794099757645995e-09,6.836321830749512,1.3586791916008767,0.006523312535136938,240000,3226.0336757927475,0.007445335388183594,1574.5617158818607,5,5.594383716583252,0.0,0.0,246.39375335249923,6.828876495361328
-0.0001693724188953638,0.0,1302.9640540299083,96,0.00016937170585151762,-7.092952891696314e-10,6.842417240142822,1.2973188180126602,0.00997877772897482,242500,3266.7495572311855,0.007409572601318359,1592.6453380887842,5,5.6876678466796875,0.0,0.0,256.87254131304087,6.835007667541504
-0.00016496694297529757,0.0,1288.5607055615176,97,0.000164967161254026,2.145767175054658e-10,6.821500778198242,1.5223790295988706,0.006743301171809435,245000,3307.3172893572787,0.007988929748535156,1575.8530131974867,5,5.6732177734375,0.0,0.0,252.10172442152071,6.813511848449707
-0.00030486841569654644,0.0,1295.7967152678834,98,0.0003048677172046155,-7.033348348173263e-10,6.828296661376953,1.5211997056061415,0.009707491844892502,247500,3236.1169697457544,0.007782459259033203,1583.7114351228558,5,5.6634016036987305,0.0,0.0,255.83251914710536,6.82051420211792
